ID,LIMIT_BAL,AGE,PAY_0,BILL_AMT1,PAY_AMT1,actual_default,predicted_default_probability,risk_segment
21307,110000,51,0,45012,2000,0,0.23012189426192106,Low
19887,340000,34,0,332916,14600,0,0.23012189426192106,Low
10317,20000,23,0,13884,3000,1,0.7549348273892288,Very High
13991,100000,47,0,22970,0,0,0.4787548264965612,High
24998,210000,48,0,200822,11477,0,0.23012189426192106,Low
27227,320000,33,0,1877,4114,0,0.23012189426192106,Low
23763,390000,48,1,0,5660,0,0.5087149171511306,High
20019,520000,42,0,437492,14710,0,0.23012189426192106,Low
17760,180000,52,0,173065,5902,0,0.23012189426192106,Low
2318,50000,46,0,44573,2200,0,0.38283804163614554,Elevated
306,110000,26,0,432,3220,0,0.347541273276117,Elevated
16555,10000,30,3,2300,0,1,0.9260126453015733,Very High
21197,230000,35,0,170413,5976,0,0.23012189426192106,Low
26513,240000,53,0,135322,4531,0,0.23012189426192106,Low
13717,100000,38,1,66459,0,0,0.7132952380403815,Very High
27895,150000,29,0,8139,151691,0,0.23012189426192106,Low
21481,20000,24,0,19915,600,1,0.7549348273892288,Very High
25083,260000,48,0,154927,8000,0,0.23012189426192106,Low
15530,260000,33,0,93767,3014,0,0.23012189426192106,Low
20440,80000,24,1,178541,0,1,0.7132952380403815,Very High
20806,30000,37,0,15054,1551,1,0.41588151022565645,Elevated
28593,60000,42,0,58899,2579,0,0.38283804163614554,Elevated
27705,50000,24,1,33385,3000,0,0.7735534076852892,Very High
22099,200000,29,0,65199,6532,0,0.2969376556285609,Moderate
27745,50000,26,0,5052,0,0,0.2712812631662762,Moderate
25827,510000,38,0,95589,2000,0,0.23012189426192106,Low
27596,50000,38,0,51400,0,1,0.4787548264965612,High
26882,500000,29,0,29276,7972,0,0.2969376556285609,Moderate
21969,120000,28,0,1613,136,0,0.4787548264965612,High
29969,20000,34,0,13730,2000,0,0.38283804163614554,Elevated
3977,50000,25,2,48690,1692,0,0.8837290745778793,Very High
29492,320000,31,1,-6029,185,1,0.3396499288321693,Moderate
18697,200000,28,0,18134,18410,0,0.2969376556285609,Moderate
392,280000,39,1,-1312,38621,1,0.3396499288321693,Moderate
27855,60000,27,0,39325,2000,0,0.38283804163614554,Elevated
17249,20000,38,3,18666,0,1,0.7964088951003658,Very High
18731,50000,23,0,37586,2000,1,0.41588151022565645,Elevated
150,260000,60,1,-1100,0,0,0.8499312992672737,Very High
15802,90000,24,0,35411,10000,0,0.23012189426192106,Low
24689,500000,46,0,4031,3709,0,0.347541273276117,Elevated
14883,100000,50,1,0,2976,0,0.6088952019010146,High
28401,160000,47,1,0,0,0,0.6088952019010146,High
5001,170000,61,1,0,0,0,0.8499312992672737,Very High
18236,90000,56,0,58438,2572,0,0.23012189426192106,Low
22044,150000,24,0,52824,4000,0,0.23012189426192106,Low
28424,210000,31,0,77830,2555,0,0.23012189426192106,Low
565,390000,45,2,834,1,0,0.9260126453015733,Very High
23412,180000,30,0,174104,7000,0,0.23012189426192106,Low
1663,90000,27,0,1179,7020,0,0.6832214599145177,Very High
240,140000,41,0,19346,3000,1,0.23012189426192106,Low
3670,260000,36,0,7740,1445,0,0.4787548264965612,High
13393,50000,25,0,23794,1398,0,0.4787548264965612,High
10816,10000,24,5,9829,0,1,0.8837290745778793,Very High
23754,150000,65,0,0,0,0,0.4787548264965612,High
10429,400000,30,0,121219,4981,0,0.23012189426192106,Low
26420,60000,48,0,56899,2080,0,0.38283804163614554,Elevated
26784,80000,30,0,40276,5000,0,0.23012189426192106,Low
12231,30000,37,0,19625,1671,0,0.6832214599145177,Very High
6471,160000,34,0,4763,3009,0,0.7549348273892288,Very High
3651,280000,34,0,82691,3500,0,0.23012189426192106,Low
4262,30000,50,0,27284,4664,0,0.570501077187048,High
17739,50000,59,1,-639,0,1,0.5087149171511306,High
25974,50000,33,0,39554,5000,0,0.38283804163614554,Elevated
8898,20000,24,0,19214,0,0,0.2712812631662762,Moderate
2498,210000,45,0,316,312,0,0.347541273276117,Elevated
25615,240000,29,0,92076,5006,0,0.23012189426192106,Low
12819,70000,25,0,70488,2000,0,0.5348990689804838,High
23323,80000,44,0,45412,1900,1,0.5348990689804838,High
13577,50000,64,0,46351,1377,0,0.4787548264965612,High
10103,30000,42,2,4641,2521,1,0.9260126453015733,Very High
24289,150000,29,0,102802,12186,0,0.23012189426192106,Low
29859,30000,41,0,19904,2000,0,0.41588151022565645,Elevated
15888,360000,27,0,130640,4500,0,0.23012189426192106,Low
13669,100000,38,0,99660,4600,0,0.23012189426192106,Low
20235,300000,56,0,129234,10060,0,0.23012189426192106,Low
16687,20000,41,1,19951,0,1,0.7132952380403815,Very High
22287,20000,30,1,0,0,1,0.6088952019010146,High
2391,180000,29,1,5265,0,1,0.5382018784947318,High
7283,150000,30,0,65591,0,0,0.4787548264965612,High
15546,270000,37,2,160069,6000,1,0.8837290745778793,Very High
7948,310000,48,0,0,0,0,0.4787548264965612,High
10815,90000,27,0,1040,3963,1,0.23012189426192106,Low
13240,20000,34,0,390,780,1,0.7549348273892288,Very High
17449,120000,33,0,35563,1426,1,0.23012189426192106,Low
24137,240000,29,0,90440,3500,0,0.23012189426192106,Low
4919,260000,39,0,107801,30054,0,0.23012189426192106,Low
13882,90000,29,1,9370,0,1,0.7132952380403815,Very High
18281,200000,54,1,7111,10,0,0.5382018784947318,High
14737,110000,41,0,52388,1780,0,0.23012189426192106,Low
20948,500000,35,0,6257,10492,0,0.23012189426192106,Low
27636,70000,23,0,69951,3200,1,0.38283804163614554,Elevated
28730,300000,31,0,3565,316,0,0.4787548264965612,High
1774,50000,25,2,7180,0,1,0.9260126453015733,Very High
4907,340000,46,0,0,0,0,0.4787548264965612,High
19891,160000,36,0,2054,1950,0,0.347541273276117,Elevated
20145,140000,41,0,130439,5000,0,0.23012189426192106,Low
5462,190000,48,0,210612,7496,0,0.23012189426192106,Low
24013,20000,24,4,20569,0,1,0.8837290745778793,Very High
17622,20000,31,0,416,416,0,0.4787548264965612,High
13113,200000,65,0,183653,7130,0,0.23012189426192106,Low
978,180000,28,0,666,662,0,0.4787548264965612,High
19373,500000,42,0,62112,20025,0,0.23012189426192106,Low
22112,60000,29,2,58501,2000,1,0.8837290745778793,Very High
18255,80000,52,0,75113,3500,0,0.23012189426192106,Low
24602,310000,46,2,102064,5030,1,0.8837290745778793,Very High
26931,20000,45,0,5250,2000,1,0.38283804163614554,Elevated
10823,140000,27,2,94903,4400,1,0.9260126453015733,Very High
28015,150000,28,0,5527,1000,0,0.347541273276117,Elevated
14309,500000,40,0,240927,1093,0,0.23012189426192106,Low
2817,100000,49,0,69896,2588,0,0.23012189426192106,Low
7603,10000,47,0,2855,1069,1,0.4787548264965612,High
26332,100000,38,0,68916,3000,0,0.23012189426192106,Low
22768,620000,38,0,1966,35703,0,0.2969376556285609,Moderate
8841,120000,31,0,2340,4908,0,0.2969376556285609,Moderate
10065,60000,28,0,60721,4000,1,0.41588151022565645,Elevated
22779,390000,33,0,84100,5000,0,0.23012189426192106,Low
690,80000,32,0,51372,1853,0,0.23012189426192106,Low
14928,50000,25,0,1170,0,1,0.6550539400917675,Very High
1085,80000,23,0,57314,2145,0,0.23012189426192106,Low
8895,90000,29,0,72774,2900,0,0.23012189426192106,Low
4008,100000,24,1,0,0,0,0.6088952019010146,High
23519,250000,33,0,16317,0,0,0.2712812631662762,Moderate
655,10000,33,0,8177,2500,0,0.41588151022565645,Elevated
8981,200000,29,0,170,3318,0,0.347541273276117,Elevated
12347,190000,28,2,159438,8150,1,0.9260126453015733,Very High
29738,100000,46,2,100000,4500,1,0.8837290745778793,Very High
6242,270000,29,0,227479,7000,0,0.23012189426192106,Low
20390,10000,24,1,5378,0,0,0.7132952380403815,Very High
2151,100000,30,0,31373,1602,0,0.2969376556285609,Moderate
6492,300000,38,0,181387,8000,0,0.3026740989175491,Moderate
21167,150000,31,3,125086,4967,1,0.8837290745778793,Very High
3594,80000,28,2,56272,4000,0,0.8837290745778793,Very High
10021,260000,43,0,3209,0,0,0.347541273276117,Elevated
26247,80000,30,1,69942,0,1,0.7132952380403815,Very High
14472,110000,28,2,86774,4200,1,0.9260126453015733,Very High
24867,150000,36,1,0,0,0,0.6088952019010146,High
12441,150000,49,0,32866,5028,0,0.23012189426192106,Low
21532,50000,23,0,50614,2500,0,0.38283804163614554,Elevated
28041,200000,30,0,0,1541,0,0.3697892966663365,Elevated
3344,300000,27,0,286321,20000,1,0.23012189426192106,Low
19080,70000,29,0,66867,3020,0,0.38283804163614554,Elevated
3895,100000,27,0,82609,3106,0,0.23012189426192106,Low
5965,80000,26,0,56417,2600,0,0.23012189426192106,Low
21102,20000,34,0,6569,2449,0,0.6550539400917675,Very High
29845,400000,39,0,10260,12201,0,0.23012189426192106,Low
10890,110000,24,0,28956,5000,0,0.23012189426192106,Low
11696,20000,53,0,4400,0,0,0.4787548264965612,High
12072,50000,26,0,22915,1411,0,0.38283804163614554,Elevated
7207,450000,41,0,2663,2146,0,0.2969376556285609,Moderate
23584,240000,38,0,197231,6702,0,0.23012189426192106,Low
14560,150000,41,0,15938,1317,0,0.23012189426192106,Low
1403,70000,44,0,4221,2500,1,0.38283804163614554,Elevated
9518,50000,24,1,33991,0,1,0.7735534076852892,Very High
18540,20000,25,2,11202,1500,1,0.8837290745778793,Very High
898,170000,28,2,131864,5600,1,0.9260126453015733,Very High
10735,450000,44,0,19951,8203,0,0.2969376556285609,Moderate
3077,50000,22,0,48423,2150,1,0.41588151022565645,Elevated
9991,330000,45,0,47644,2000,0,0.23012189426192106,Low
3398,40000,45,1,11402,0,1,0.7132952380403815,Very High
3460,230000,30,0,38651,8000,1,0.3697892966663365,Elevated
24760,220000,35,1,190105,0,1,0.7735534076852892,Very High
29814,250000,35,0,29363,4501,0,0.23012189426192106,Low
1635,170000,50,0,177956,7262,0,0.23012189426192106,Low
10076,160000,34,1,-49,0,1,0.3396499288321693,Moderate
5763,20000,27,0,17062,2850,0,0.570501077187048,High
12046,80000,46,0,76270,3400,0,0.23012189426192106,Low
22698,500000,35,0,286595,11000,0,0.23012189426192106,Low
5932,230000,43,0,84821,4293,0,0.23012189426192106,Low
17862,20000,28,0,8723,2000,0,0.38283804163614554,Elevated
18751,310000,26,0,11566,3010,0,0.23012189426192106,Low
26152,200000,42,0,149351,3925,0,0.23012189426192106,Low
6252,120000,43,0,0,999,1,0.4787548264965612,High
24408,260000,32,0,1198,1198,1,0.4787548264965612,High
16081,220000,31,0,67722,7500,0,0.23012189426192106,Low
15822,130000,27,0,0,0,0,0.4787548264965612,High
17175,250000,29,2,252354,11783,1,0.8837290745778793,Very High
13863,180000,26,0,390,390,0,0.347541273276117,Elevated
19644,460000,29,0,82315,90150,0,0.23012189426192106,Low
17486,50000,41,2,23043,1700,1,0.9260126453015733,Very High
2777,180000,39,2,177113,7800,1,0.8837290745778793,Very High
11614,30000,33,0,28949,2233,0,0.41588151022565645,Elevated
25600,20000,45,0,390,350,0,0.4787548264965612,High
8423,220000,43,0,7695,2725,0,0.347541273276117,Elevated
1116,60000,27,0,11862,1861,0,0.41588151022565645,Elevated
7315,90000,28,0,12759,5000,1,0.23012189426192106,Low
2990,50000,36,0,3781,1710,0,0.20287159931475213,Low
4569,30000,23,0,27275,2000,0,0.38283804163614554,Elevated
18964,80000,29,0,1443,1443,1,0.5348990689804838,High
9011,270000,41,0,316,316,0,0.2712812631662762,Moderate
2608,490000,51,0,389,377,1,0.4787548264965612,High
14072,100000,24,2,17938,2842,1,0.8837290745778793,Very High
1079,180000,47,0,316,316,0,0.4787548264965612,High
6066,20000,56,2,12864,1500,0,0.8837290745778793,Very High
16326,20000,42,0,12029,1224,0,0.6832214599145177,Very High
26750,60000,27,2,58598,2632,1,0.8837290745778793,Very High
29263,10000,24,0,2736,3000,0,0.38283804163614554,Elevated
397,100000,38,0,40810,2502,0,0.2969376556285609,Moderate
23613,310000,34,0,270776,11080,0,0.23012189426192106,Low
1588,550000,31,0,43769,2018,0,0.2969376556285609,Moderate
26573,90000,55,0,39731,2000,0,0.23012189426192106,Low
20420,50000,24,0,47796,2100,0,0.38283804163614554,Elevated
21399,360000,54,1,-281,3011,1,0.5087149171511306,High
11791,50000,41,0,48403,2550,0,0.38283804163614554,Elevated
11835,30000,53,2,34775,1733,0,0.8837290745778793,Very High
4973,50000,26,0,49722,2200,0,0.41588151022565645,Elevated
17943,150000,30,0,80220,3095,0,0.23012189426192106,Low
18572,180000,27,0,264,264,0,0.4787548264965612,High
27251,210000,33,0,154714,4830,0,0.23012189426192106,Low
29014,400000,40,0,3716,4318,0,0.2969376556285609,Moderate
24521,350000,33,0,25507,1800,0,0.5348990689804838,High
22409,150000,28,0,146325,5125,0,0.23012189426192106,Low
757,140000,26,0,4113,2000,0,0.23012189426192106,Low
18118,200000,42,0,151392,7000,0,0.3026740989175491,Moderate
22617,170000,39,0,22870,2000,0,0.23012189426192106,Low
21314,30000,50,0,390,390,0,0.4787548264965612,High
9763,90000,26,0,13416,7380,1,0.2969376556285609,Moderate
22895,200000,30,0,389,5890,0,0.2969376556285609,Moderate
25143,300000,72,0,4984,756,0,0.347541273276117,Elevated
23932,20000,22,0,18690,3500,0,0.570501077187048,High
10790,60000,24,0,60753,2800,0,0.38283804163614554,Elevated
28283,110000,41,0,104133,4500,1,0.23012189426192106,Low
25666,40000,26,0,28991,1300,0,0.2712812631662762,Moderate
17816,30000,23,0,30620,2000,0,0.38283804163614554,Elevated
4105,210000,25,2,7474,1500,1,0.8837290745778793,Very High
19243,160000,41,0,8091,5344,0,0.23012189426192106,Low
13771,200000,32,0,846,864,0,0.2712812631662762,Moderate
1089,30000,35,0,28786,1500,0,0.4787548264965612,High
27744,10000,24,0,6632,2000,0,0.38283804163614554,Elevated
22180,200000,27,0,4941,5610,0,0.23012189426192106,Low
7039,460000,61,1,0,8602,0,0.5087149171511306,High
26297,360000,29,0,4887,5005,0,0.23012189426192106,Low
25943,200000,33,2,1076,696,0,0.7660818893216393,Very High
19342,100000,41,0,111925,4000,0,0.23012189426192106,Low
17993,440000,37,0,186061,50000,0,0.23012189426192106,Low
727,360000,39,0,12865,4484,0,0.23012189426192106,Low
18424,160000,23,0,77947,4000,1,0.23012189426192106,Low
17022,50000,22,1,4434,0,0,0.7132952380403815,Very High
23757,300000,59,0,12982,11138,0,0.23012189426192106,Low
11648,100000,26,0,73070,10000,0,0.23012189426192106,Low
15387,20000,44,0,5636,1200,0,0.4787548264965612,High
17231,100000,39,2,94732,5000,1,0.9260126453015733,Very High
6240,500000,44,0,91718,4000,0,0.23012189426192106,Low
9924,60000,22,0,59575,2051,0,0.38283804163614554,Elevated
2361,20000,41,0,6565,0,0,0.4787548264965612,High
26839,470000,35,0,262980,10929,0,0.23012189426192106,Low
24988,330000,45,0,86916,3135,0,0.23012189426192106,Low
12591,80000,44,0,1719,1000,0,0.4787548264965612,High
29372,50000,27,0,17500,0,0,0.4787548264965612,High
20085,500000,31,0,348526,15210,0,0.23012189426192106,Low
16525,20000,28,0,15226,2000,0,0.6832214599145177,Very High
12597,110000,49,0,52775,3000,0,0.23012189426192106,Low
8122,130000,28,0,92174,4086,0,0.23012189426192106,Low
9292,230000,25,0,26214,2000,0,0.2969376556285609,Moderate
1990,50000,42,0,39236,2094,1,0.41588151022565645,Elevated
23749,50000,59,0,50761,2500,0,0.38283804163614554,Elevated
8874,360000,42,0,45603,29882,0,0.23012189426192106,Low
15549,450000,36,0,8012,4021,1,0.23012189426192106,Low
15317,420000,45,2,412289,16272,1,0.8837290745778793,Very High
9602,140000,24,0,20923,1633,0,0.2969376556285609,Moderate
1295,300000,41,0,34480,1472,0,0.2712812631662762,Moderate
8761,50000,37,0,23325,1400,0,0.2712812631662762,Moderate
6524,100000,36,0,46202,1784,0,0.23012189426192106,Low
21213,20000,40,2,15563,2000,0,0.9260126453015733,Very High
5493,260000,28,1,0,0,0,0.3396499288321693,Moderate
24119,500000,27,0,252881,30032,0,0.23012189426192106,Low
1724,160000,27,0,13234,0,0,0.347541273276117,Elevated
22998,330000,41,0,76279,4179,0,0.23012189426192106,Low
18503,150000,26,0,107506,5109,0,0.2969376556285609,Moderate
706,50000,26,0,15448,1500,1,0.38283804163614554,Elevated
28902,230000,35,0,165405,6027,0,0.23012189426192106,Low
26180,230000,35,0,22909,0,0,0.4787548264965612,High
27244,180000,37,0,1170,420,1,0.347541273276117,Elevated
26057,100000,27,0,58127,3000,0,0.23012189426192106,Low
17519,220000,33,0,204205,20000,0,0.23012189426192106,Low
4402,140000,50,0,95310,4000,0,0.23012189426192106,Low
2334,210000,38,0,2360,4465,0,0.3697892966663365,Elevated
5044,90000,45,0,86519,4100,0,0.23012189426192106,Low
9191,60000,24,3,33866,0,1,0.8837290745778793,Very High
23093,470000,33,0,0,0,1,0.4787548264965612,High
8379,60000,39,0,14085,2000,0,0.38283804163614554,Elevated
27874,340000,27,0,59322,20063,0,0.23012189426192106,Low
5803,20000,26,0,1490,3150,0,0.20287159931475213,Low
983,500000,36,0,45106,81690,1,0.23012189426192106,Low
7637,210000,28,0,145643,4741,0,0.23012189426192106,Low
6978,400000,44,0,6389,59570,0,0.2969376556285609,Moderate
15111,20000,50,1,18206,1000,0,0.7132952380403815,Very High
12935,230000,41,0,1552,792,0,0.347541273276117,Elevated
25154,50000,27,1,20293,2000,1,0.7735534076852892,Very High
13079,200000,58,0,283,5361,0,0.23012189426192106,Low
20330,80000,60,0,577,500,0,0.4787548264965612,High
17565,50000,45,0,330,330,0,0.38283804163614554,Elevated
9936,50000,38,0,10825,1500,0,0.4787548264965612,High
9623,20000,45,0,1651,0,0,0.4787548264965612,High
10993,230000,41,0,1886,8034,0,0.23012189426192106,Low
15171,160000,23,0,17920,2000,0,0.23012189426192106,Low
9553,80000,35,0,14376,1435,0,0.4787548264965612,High
27992,110000,29,0,27340,10000,0,0.2969376556285609,Moderate
27136,500000,47,0,18463,18011,0,0.23012189426192106,Low
20051,10000,43,0,6110,1240,0,0.4787548264965612,High
12904,100000,27,0,98746,4146,0,0.23012189426192106,Low
4679,170000,29,0,165027,7200,0,0.23012189426192106,Low
15849,70000,28,0,68462,3100,0,0.38283804163614554,Elevated
19852,230000,45,0,71149,3000,0,0.23012189426192106,Low
1102,30000,24,0,24238,3462,1,0.7549348273892288,Very High
6782,640000,34,0,105423,51644,0,0.23012189426192106,Low
13454,20000,29,0,10321,1200,0,0.4787548264965612,High
17548,110000,38,2,41619,0,1,0.9260126453015733,Very High
25688,360000,34,0,6276,16142,0,0.23012189426192106,Low
23105,130000,31,0,133845,7000,0,0.23012189426192106,Low
9098,20000,56,0,15552,1300,0,0.4787548264965612,High
18903,50000,28,0,1019,1672,0,0.41588151022565645,Elevated
17350,100000,44,1,76725,0,1,0.8800187576626742,Very High
1756,130000,34,0,5444,1321,0,0.4787548264965612,High
29947,230000,44,0,5419,3306,0,0.2969376556285609,Moderate
13696,20000,29,0,16196,2200,0,0.6832214599145177,Very High
28835,220000,36,0,222598,10000,1,0.23012189426192106,Low
12371,360000,30,0,11193,332,0,0.2712812631662762,Moderate
2932,230000,27,1,46628,0,0,0.5382018784947318,High
2142,140000,41,0,2139,0,0,0.347541273276117,Elevated
13880,200000,39,0,2277,16021,0,0.2969376556285609,Moderate
29932,60000,41,0,61118,2200,0,0.38283804163614554,Elevated
13919,130000,29,0,110524,10000,0,0.23012189426192106,Low
6424,180000,28,0,9853,10732,0,0.23012189426192106,Low
15202,50000,23,3,22613,0,1,0.8837290745778793,Very High
16177,50000,47,0,49571,2000,0,0.38283804163614554,Elevated
17532,180000,35,0,1264,176,0,0.4787548264965612,High
26591,90000,34,0,86275,4004,0,0.23012189426192106,Low
24660,310000,41,0,247202,8213,0,0.23012189426192106,Low
26387,450000,35,1,131351,4723,0,0.5382018784947318,High
20564,30000,25,0,1211,0,0,0.4787548264965612,High
21676,120000,25,0,46953,2500,0,0.23012189426192106,Low
28280,230000,36,0,858,885,0,0.4787548264965612,High
11145,150000,30,0,3415,2425,0,0.2969376556285609,Moderate
18881,400000,30,0,2912,2668,0,0.347541273276117,Elevated
22883,100000,29,0,85268,5000,0,0.23012189426192106,Low
25269,120000,25,0,52109,1565,0,0.23012189426192106,Low
13740,40000,43,2,2400,0,1,0.9260126453015733,Very High
21684,20000,22,0,16653,2000,0,0.38283804163614554,Elevated
10739,30000,26,0,12813,3000,0,0.38283804163614554,Elevated
14889,450000,37,1,0,0,0,0.6088952019010146,High
13621,50000,49,0,28788,1377,0,0.4787548264965612,High
5009,170000,31,0,63948,5000,0,0.23012189426192106,Low
13084,20000,35,3,10216,900,1,0.8837290745778793,Very High
4905,30000,22,0,25536,1800,0,0.41588151022565645,Elevated
15201,90000,30,2,75620,3300,1,0.9260126453015733,Very High
14108,360000,29,0,55104,2094,0,0.23012189426192106,Low
16703,30000,47,0,118587,6624,0,0.38283804163614554,Elevated
18578,150000,25,0,69333,3401,0,0.347541273276117,Elevated
16052,500000,39,0,418958,39432,0,0.23012189426192106,Low
